2023-05-14 00:05:47,713 [INFO] label-studio init captcha-recognition -b --internal-host localhost -l config/label-config.xml
2023-05-14 00:06:06,546 [INFO] Exceuted `python setup.py run-studio` again to start Label-Studio
2023-05-14 00:06:17,183 [INFO] label-studio start captcha-recognition -b --internal-host localhost
2023-05-14 00:25:47,841 [INFO] Dataset Abolute path: /home/rony/captcha-model-train/tasks
2023-05-14 00:25:47,842 [INFO] File Filter Regex: .*json
2023-05-14 00:38:31,709 [INFO] Dataset Abolute path: /home/rony/captcha-model-train/CAPTCHA_images/images
2023-05-14 00:38:31,709 [INFO] File Filter Regex: .*json
2023-05-14 00:43:57,629 [INFO] Dataset Abolute path: /home/rony/captcha-model-train/CAPTCHA_images/images
2023-05-14 00:43:57,629 [INFO] File Filter Regex: .*json
2023-05-14 09:31:05,476 [INFO] Dataset Abolute path: /home/rony/Projects/captcha-model-train/data/
2023-05-14 09:31:05,476 [INFO] File Filter Regex: .*json
2023-05-15 03:43:32,739 [ERROR] KeyError: id => 257, image => data/fbibx.png
2023-05-15 03:43:32,739 [ERROR] KeyError: id => 258, image => data/fbpvc.png
2023-05-15 03:43:32,739 [ERROR] KeyError: id => 259, image => data/fcjlx.png
2023-05-15 03:43:32,739 [ERROR] KeyError: id => 260, image => data/fcwbj.png
2023-05-15 03:43:32,740 [ERROR] KeyError: id => 261, image => data/fdkha.png
2023-05-15 03:43:32,740 [ERROR] KeyError: id => 262, image => data/ffwaa.png
2023-05-15 03:43:32,740 [ERROR] KeyError: id => 262, image => data/ffwaa.png
2023-05-15 03:43:32,740 [ERROR] KeyError: id => 263, image => data/ffxqs.png
2023-05-15 03:43:32,740 [ERROR] KeyError: id => 264, image => data/fhbik.png
2023-05-15 03:43:32,740 [ERROR] KeyError: id => 265, image => data/fhdau.png
2023-05-15 03:43:32,740 [ERROR] KeyError: id => 266, image => data/fhnfj.png
2023-05-15 03:43:32,740 [ERROR] KeyError: id => 267, image => data/fhrki.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 268, image => data/fhxhj.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 269, image => data/fijvx.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 270, image => data/fioyt.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 271, image => data/fjcfq.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 272, image => data/fjcix.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 273, image => data/fjvao.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 274, image => data/fkivr.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 275, image => data/flabm.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 276, image => data/flwmp.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 277, image => data/fmvlr.png
2023-05-15 03:43:32,741 [ERROR] KeyError: id => 278, image => data/fnjpa.png
2023-05-15 03:43:32,742 [ERROR] KeyError: id => 279, image => data/fosam.png
2023-05-15 03:43:32,742 [ERROR] KeyError: id => 280, image => data/fpama.png
2023-05-15 03:43:32,742 [ERROR] KeyError: id => 350, image => data/ibxwu.png
2023-05-15 03:43:32,742 [ERROR] KeyError: id => 351, image => data/ibymw.png
2023-05-15 03:43:32,742 [ERROR] KeyError: id => 352, image => data/iflaq.png
2023-05-15 03:43:32,742 [ERROR] KeyError: id => 353, image => data/ihdco.png
2023-05-15 03:43:32,742 [ERROR] KeyError: id => 354, image => data/ijxuh.png
2023-05-15 03:43:32,742 [ERROR] KeyError: id => 355, image => data/ikacj.png
2023-05-15 03:43:32,742 [ERROR] KeyError: id => 356, image => data/ilsca.png
2023-05-15 03:43:32,742 [ERROR] KeyError: id => 357, image => data/imtvk.png
2023-05-15 03:43:32,743 [ERROR] KeyError: id => 358, image => data/inmin.png
2023-05-15 03:43:32,743 [ERROR] KeyError: id => 359, image => data/inrly.png
2023-05-15 03:43:32,743 [ERROR] KeyError: id => 360, image => data/insim.png
2023-05-15 03:43:32,744 [ERROR] KeyError: id => 361, image => data/ipcxa.png
2023-05-15 03:43:32,744 [ERROR] KeyError: id => 362, image => data/ipmra.png
2023-05-15 03:43:32,744 [ERROR] KeyError: id => 363, image => data/iqffw.png
2023-05-15 03:43:32,744 [ERROR] KeyError: id => 364, image => data/iqmic.png
2023-05-15 03:43:32,744 [ERROR] KeyError: id => 365, image => data/iqtka.png
2023-05-15 03:43:32,744 [ERROR] KeyError: id => 366, image => data/iqwnr.png
2023-05-15 03:43:32,744 [ERROR] KeyError: id => 367, image => data/iqyaj.png
2023-05-15 03:43:32,744 [ERROR] KeyError: id => 368, image => data/itnub.png
2023-05-15 03:43:32,744 [ERROR] KeyError: id => 369, image => data/iujji.png
2023-05-15 03:43:32,744 [ERROR] KeyError: id => 370, image => data/iuxtk.png
2023-05-15 03:43:32,759 [INFO] Generated data/dataset.csv
2023-05-15 03:43:43,897 [INFO] Generated data/dataset.csv
2023-05-15 03:48:12,616 [INFO] Generated data/dataset.csv
2023-05-15 03:50:08,811 [INFO] Generated data/dataset.csv
2023-05-15 03:50:11,148 [INFO] Generated data/dataset.csv
2023-05-15 03:52:10,692 [INFO] Generated data/dataset.csv
2023-05-15 11:02:30,245 [INFO] label-studio start captcha-recognition -b
2023-05-15 11:03:57,856 [INFO] Dataset Abolute path: /home/rony/captcha-model-train/data
2023-05-15 11:03:57,856 [INFO] File Filter Regex: .*json
2023-05-15 11:21:40,005 [INFO] Dataset Abolute path: /home/rony/captcha-model-train/data
2023-05-15 11:21:40,006 [INFO] File Filter Regex: .*json
2023-05-15 11:21:51,039 [INFO] label-studio init captcha-label -b -l config/label-config.xml --username admin@localhost --password admin --data-dir data_dir
2023-05-15 11:22:48,279 [INFO] label-studio start captcha-label -b --data-dir data_dir
